Year	PJDay_start	PJDay_end	Jday_start	size	dry_days	trt	block	plot_num	spp	tree	pre_PAR	pre_T	pre_VPD	Ys-min-15	Ys-min-20	Ys-min-d	Ys-max-15	Ys-max-20	Ys-max-d	Ys-15-D	Ys-20-D	Ys-d-D	Ys-min-15-avg	Ys-min-20-avg	Ys-min-d-avg	Ys-max-15-avg	Ys-max-20-avg	Ys-max-d-avg	 Ys-15-D-avg	Ys-20-D-avg	Ys-d-D-avg	vwc_min	vwc_max	vwc-D	vwc-min-avg	vwc-max-avg	vwc-D-avg	Js-pre	Js-post	Js-D	Js-d2
2008	1024	1072	294	7.5438	6	2	3	10	J	7	1201.7	10.639	1.131	NA	-0.1	-2.739	-0.14771	-0.1	-1.8342	NA	0	0.90483	-2.7959	-1.2726	-2.6987	-1.1306	-0.54771	-1.6591	0.97905	0.53592	1.0687	0.10121	0.12687	0.025664	0.093662	0.12901	0.035349	1.8262	6.9087	5.0826	1.9213
2009	1197	1237	101	5.3086	71	2	3	10	J	7	1308	7.764	1.0598	-1.6183	-0.21757	-1.736	-1.4205	-0.27244	-1.7575	0.19774	-0.054875	-0.021429	-2.8281	-2.2661	-2.2847	-1.9738	-2.165	-2.2681	0.00059233	-0.0061738	0.016654	0	0.021031	0.021031	0.011524	0.039552	0.028028	1.2912	2.6458	1.3546	2.0805
2009	1238	1238	142	4.191	41	2	3	10	J	7	1645	16.917	2.0586	-6.615	-2.9991	-2.4081	NA	NA	NA	NA	NA	NA	-5.1077	-5.4386	-3.3135	NA	NA	NA	NA	NA	NA	0	0.022058	0.022058	0.0036505	0.0090993	0.0054487	2.0128	1.6477	-0.3651	NA
2009	1239	1269	143	6.985	1	2	3	10	J	7	424.95	12.27	0.39875	NA	NA	NA	-0.68522	-4.5532	-2.953	NA	NA	NA	NA	NA	NA	-1.7498	-3.0249	-3.6477	NA	NA	NA	0.022058	0.11681	0.094752	0.0090993	0.09078	0.081681	1.6477	2.6554	1.0076	1.9709
2009	1270	1279	174	3.3528	31	2	3	10	J	7	1536.4	19.643	2.2173	-6.6875	-6.2298	-3.1159	-0.4952	-6.4046	-3.0963	6.1923	-0.17485	0.019566	-3.6273	-4.1606	-3.9676	-2.4907	-3.2812	-3.9488	1.1365	0.44914	0.018839	0.00087643	0.018515	0.017638	0.011757	0.038073	0.026315	1.5621	3.583	2.0209	1.4554
2009	1280	1296	184	18.581	10	2	3	10	J	7	1322.6	21.945	2.2435	-0.64304	-8.0492	-3.2993	NA	-0.1	-3.1493	NA	7.9492	0.15002	-3.3311	-4.6628	-4.1808	-4.4718	-1.0155	-3.8883	0.01578	3.6474	0.29248	0.00042734	0.13838	0.13796	0.017048	0.14093	0.12388	1.1326	2.4914	1.3588	1.4554
2009	1297	1297	201	4.6123	17	2	3	10	J	7	1681.7	25.144	3.1153	NA	-8.5345	-3.3244	NA	NA	NA	NA	NA	NA	-4.5659	-3.4414	-4.1983	NA	NA	NA	NA	NA	NA	0.027383	0.022732	-0.0046514	0.037407	0.037339	-6.76E-05	0.54093	6.64	6.0991	NA
2009	1298	1304	202	3.7719	1	2	3	10	J	7	1599.1	26.066	3.6137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.022732	0.085354	0.062622	0.037339	0.098713	0.061374	6.64	2.9803	-3.6597	0.81332
2009	1305	1319	209	4.0535	7	2	3	10	J	7	1639.2	23.14	2.4586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.029447	0.068414	0.038967	0.054778	0.085315	0.030536	0.6374	1.1827	0.54529	0.62555
2009	1320	1330	224	3.6322	15	2	3	10	J	7	1582.9	24.227	3.1298	NA	NA	NA	NA	NA	-2.8826	NA	NA	NA	NA	NA	NA	-4.0289	-4.1439	-3.7655	NA	NA	NA	0.011167	0.02742	0.016253	0.024857	0.049344	0.024487	0.64164	6.14	5.4984	1.5844
2009	1331	1347	235	8.2412	11	2	3	10	J	7	1595.5	23.261	2.8486	NA	NA	-2.8826	NA	NA	-2.9091	NA	NA	-0.02652	-4.0289	-4.1439	-3.7655	-3.1498	-2.2208	-3.8223	1.7537	2.1543	0.12319	0.0078003	0.10106	0.093264	0.019694	0.10413	0.084432	0.43317	2.688	2.2548	NA
2009	1348	1354	252	4.6101	17	2	3	10	J	7	1343.7	20.056	2.1387	NA	NA	-2.9762	NA	NA	-2.9536	NA	NA	0.022626	-3.5996	-2.5283	-4.0012	-3.2348	-2.2888	-3.8251	0.36475	0.23953	0.17617	0.0087595	0.066423	0.057663	0.031813	0.082613	0.0508	0.73781	2.4957	1.7578	2.4957
2009	1355	1355	259	6.2865	7	2	3	10	J	7	1380.3	18.234	1.8063	NA	NA	-3.0113	NA	NA	-2.9553	NA	NA	0.055987	-3.5922	-2.6235	-3.9834	-3.4266	-2.3481	-3.8676	0.16552	0.15373	0.11576	0.042496	0.060342	0.017846	0.052676	0.068549	0.015873	0.3348	0.26742	-0.067379	NA
2009	1356	1388	260	3.6322	1	2	3	10	J	7	1162.6	16.329	1.2887	NA	NA	-2.9553	-0.11919	NA	-2.8489	NA	NA	0.10641	-3.4266	-2.3481	-3.8676	-0.36863	-1.4006	-3.2862	2.7136	1.376	0.838	0.060342	0.12868	0.068342	0.068549	0.12182	0.053272	0.26742	1.282	1.0146	1.0953
2009	1389	1389	293	11.735	33	2	3	10	J	7	1299.6	15.318	1.581	-0.47766	NA	-3.0383	-0.51413	NA	-2.8773	-0.036477	NA	0.16091	-2.486	-2.6647	-4.1292	-2.0259	-2.5321	-3.9865	-0.036824	0.2426	0.52101	0.036415	0.033772	-0.0026424	0.033313	0.042341	0.0097764	0.33554	1.2859	0.95035	NA
2009	1390	1427	294	7.4041	1	2	3	10	J	7	924.51	13.279	1.55	-0.51413	NA	-2.8773	NA	NA	-2.2982	NA	NA	0.5791	-2.0259	-2.5321	-3.9865	-0.21241	-0.79871	-2.359	2.0674	1.7334	1.8259	0.033772	0.12787	0.094096	0.042341	0.13095	0.097072	1.2859	2.9518	1.6659	0.51939
2010	1528	1534	67	4.4704	32	2	3	10	J	7	1047.8	3.2966	0.53615	-0.13311	NA	-1.1631	-0.11864	NA	-0.96777	0.014465	NA	0.19534	-0.20886	-0.59939	-1.3911	-0.12551	-0.62767	-1.3764	0.045322	0.55122	0.30351	0.095671	0.11404	0.01837	0.096674	0.11822	0.021546	0.50806	3.5547	3.0466	NA
2010	1535	1539	74	3.6322	7	2	3	10	J	7	1262.4	3.9234	0.63054	-0.11864	NA	-1.0631	-0.11886	NA	-0.89952	-0.000213	NA	0.16356	-0.15964	-0.69712	-1.5715	-0.12142	-0.52559	-1.3509	0.038218	0.090288	0.22058	0.1102	0.116	0.0057917	0.11095	0.11814	0.0071895	1.5417	0.94957	-0.59218	0.94957
2010	1540	1567	79	5.3086	5	2	3	10	J	7	1308.4	5.7788	0.822	-0.12066	NA	-0.94815	-0.1221	NA	-0.23503	-0.001438	NA	0.71311	-0.15789	-0.57645	-1.5163	-0.12662	-0.30086	-1.0576	0.048531	0.085828	0.30767	0.10832	0.12009	0.011764	0.11014	0.1305	0.020356	0.62533	4.5395	3.9142	0.54561
2010	1568	1572	107	5.7277	28	2	3	10	J	7	1515.1	10.242	1.35	-0.1326	NA	-0.9008	NA	NA	-0.189	NA	NA	0.7118	-0.63567	-1.0266	-1.7391	-0.99313	-0.99464	-1.383	0.13057	0.033624	0.20627	0.082513	0.091436	0.0089228	0.056055	0.097816	0.041761	0.22658	3.2261	2.9995	1.747
2010	1573	1608	112	5.1689	5	2	3	10	J	7	1318	12.778	1.0887	NA	NA	-0.22339	-0.12807	NA	-0.062461	NA	NA	0.16093	-1.2673	-1.1598	-1.5029	-0.42401	-0.77731	-1.2994	0.36632	0.20783	0.20358	0.084793	0.093336	0.0085427	0.085067	0.098429	0.013361	0.58881	1.2156	0.62677	0.32605
2010	1609	1639	148	7.4041	36	2	3	10	J	7	1662.7	14.967	1.8187	-0.19913	NA	-0.23444	-3.5446	NA	-0.35168	-3.3455	NA	-0.11724	-2.2559	-3.2852	-2.0003	-3.5543	-5.8646	-3.2052	-2.1386	-2.7614	-0.94357	0.0011922	0.00015716	-0.0010351	0.015741	0.0090174	-0.0074179	NA	NA	NA	NA
2010	1640	1648	179	3.7719	31	2	3	10	J	7	1760	24.057	3.3474	-11.013	NA	-0.71813	NA	NA	-0.72018	NA	NA	-0.002044	-9.4286	-9.0539	-3.6239	-9.2341	-7.1422	-3.5332	1.0642	0.18415	0.090729	0	0.001429	0.001429	0.00671	0.039303	0.032593	NA	NA	NA	NA
2010	1649	1664	188	3.4925	9	2	3	10	J	7	1725.4	21.627	2.6372	NA	NA	-0.82974	NA	NA	-0.84797	NA	NA	-0.018231	-9.9094	-7.8885	-3.8563	-6.8981	-6.6379	-3.7357	4.2462	0.98581	0.12064	0	0.0038004	0.0038004	0.0095367	0.02927	0.019733	NA	NA	NA	NA
2010	1665	1665	204	11.454	16	2	3	10	J	7	1724.7	24.088	3.0459	NA	NA	-1.0404	NA	NA	-1.0467	NA	NA	-0.006297	-9.599	-8.5337	-4.3173	-6.3717	-9.1117	-3.9594	2.4536	0.049201	-0.0023893	0	0.0047508	0.0047508	0.010736	0.036985	0.02625	NA	NA	NA	NA
2010	1666	1666	205	9.9176	1	2	3	10	J	7	1134.3	20.067	1.9656	NA	NA	-1.0467	NA	NA	-1.1007	NA	NA	-0.054001	-6.3717	-9.1117	-3.9594	-2.1106	-6.81	-4.1472	3.8876	0.59301	0.02131	0.0047508	0.096015	0.091264	0.036985	0.13181	0.094822	NA	NA	NA	NA
2010	1667	1725	206	12.156	1	2	3	10	J	7	540.95	17.973	0.45875	NA	NA	-1.1007	-0.19932	NA	-0.10111	NA	NA	0.99961	-2.1106	-6.81	-4.1472	-0.16703	-0.72063	-1.9776	2.0306	5.3935	2.3557	0.096015	0.1784	0.082386	0.13181	0.16191	0.030106	NA	NA	NA	NA
2010	1726	1726	265	5.588	59	2	3	10	J	7	1477.3	21.903	2.3191	-2.9642	NA	-1.2356	-3.1447	NA	-0.38925	-0.18046	NA	0.84635	-8.2501	-6.7441	-4.901	-6.2525	-6.451	-4.4083	-0.11196	-0.022249	0.20961	0.0036194	0.012216	0.008597	0.0087608	0.016502	0.0077417	NA	NA	NA	NA
2010	1727	1735	266	3.7719	1	2	3	10	J	7	335.24	17.792	0.42688	-3.1447	NA	-0.38925	-1.3715	NA	-0.43191	1.7732	NA	-0.042666	-6.2525	-6.451	-4.4083	-2.2943	-3.9252	-3.8365	4.6126	3.3478	0.57177	0.012216	0.077155	0.064939	0.016502	0.10566	0.089154	NA	NA	NA	NA
2010	1736	1737	275	3.7719	9	2	3	10	J	7	1430.8	19.072	2.2443	-1.8192	NA	-0.563	-1.3602	NA	-0.55969	0.45901	NA	0.003309	-3.1089	-5.5071	-4.2408	-2.463	-3.6292	-3.8882	0.64587	1.8779	0.35258	0.053211	0.044197	-0.0090133	0.066734	0.08238	0.015646	NA	NA	NA	NA
2010	1738	1753	277	6.0071	2	2	3	10	J	7	1317.4	16.704	1.9209	-1.3602	NA	-0.58639	-0.64735	NA	-0.641	0.71288	NA	-0.054609	-2.5732	-3.8381	-3.9401	-1.0945	-1.991	-3.2764	1.7073	1.8471	0.6637	0.039093	0.074839	0.035745	0.065371	0.10799	0.042618	NA	NA	NA	NA
2010	1754	1857	293	5.0292	16	2	3	10	J	7	1241.6	15.041	1.5927	-0.95489	NA	-0.79094	-0.31361	NA	-0.72367	0.64127	NA	0.067274	-1.7977	-2.9606	-3.8185	-0.58343	-0.70154	-1.5374	1.3468	2.1924	2.2811	0.026786	0.094422	0.067636	0.053781	0.10204	0.046029	NA	NA	NA	NA
2011	2010	2037	184	4.6101	152	2	3	10	J	7	1705.6	14.191	1.9813	-6.3924	NA	-2.885	NA	NA	-2.7421	NA	NA	0.1429	-5.1044	-6.9363	-6.5915	-0.59618	-4.2173	-6.633	3.1662	2.7413	-0.50098	0	0.029736	0.029736	0.00053835	0.026901	0.026363	NA	NA	NA	NA
2011	2038	2042	212	4.3307	28	2	3	10	J	7	1480.4	24.554	3.1238	NA	NA	-3.5334	NA	NA	-3.6316	NA	NA	-0.098196	-0.59618	-4.5895	-7.6099	-1.3528	-4.3947	-6.437	NA	0.19474	0.54105	0	0.025736	0.025736	0.00078183	0.035449	0.034667	NA	NA	NA	NA
2011	2043	2055	217	8.2434	5	2	3	10	J	7	1301	22.179	2.2753	NA	NA	-3.7434	-0.26367	NA	-3.7086	NA	NA	0.034809	-1.3528	-4.5274	-6.7202	-1.1321	-3.9036	-6.0645	1.3204	0.37535	0.65571	0.0069333	0.09444	0.087507	0.013475	0.092181	0.078705	NA	NA	NA	NA
2011	2056	2069	230	8.6614	13	2	3	10	J	7	1492.3	24.49	3.1642	-1.7672	NA	-3.802	NA	NA	-3.6523	NA	NA	0.14968	-5.1976	-7.2347	-6.6381	-1.1346	-5.1078	-6.3436	5.0401	4.3372	0.855	0.0076012	0.11241	0.10481	0.023451	0.11448	0.091029	NA	NA	NA	NA
2011	2070	2102	244	7.8243	14	2	3	10	J	7	1490	24.234	2.9124	NA	NA	-3.8833	-6.3362	NA	-3.599	NA	NA	0.2843	-4.7446	-7.0179	-7.1959	-2.3812	-4.0038	-5.4082	2.9284	3.9586	2.0652	0.015492	0.015529	3.62E-05	0.026511	0.093173	0.066662	NA	NA	NA	NA
2011	2103	2105	277	6.5659	33	2	3	10	J	7	1305.2	18.553	2.0829	-7.2092	NA	-3.8627	NA	NA	-3.708	NA	NA	0.15469	-4.6948	-5.9993	-7.6256	-1.9858	-3.7981	-5.0892	0.94817	1.4033	2.5364	3.72E-05	0.13129	0.13125	0.017194	0.097158	0.079964	NA	NA	NA	NA
2011	2106	2134	280	9.2202	3	2	3	10	J	7	814.28	13.241	0.96188	NA	NA	-3.7695	-0.12124	NA	-3.2513	NA	NA	0.51826	-2.401	-4.1366	-5.6796	-0.54232	-0.99894	-3.2147	2.1121	2.8659	2.4649	0.014019	0.13187	0.11785	0.025773	0.12419	0.09842	NA	NA	NA	NA
2007	447	447	82	5.3086	37	2	3	10	J	8	1264.4	7.6475	1.0904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.058658	0.057428	-0.0012307	0.037624	0.036786	-0.00083772	NA	NA	NA	NA
2007	448	453	83	6.5659	1	2	3	10	J	8	1178.8	8.9174	0.5975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.057428	0.11679	0.059365	0.036786	0.10981	0.073025	NA	NA	NA	NA
2007	454	463	89	3.4925	6	2	3	10	J	8	1554.7	8.4658	0.86708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.10137	0.10391	0.0025339	0.086934	0.094774	0.0078394	NA	NA	NA	NA
2007	464	467	99	3.9116	10	2	3	10	J	8	1377.3	10.071	1.1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.078422	0.075599	-0.0028234	0.066405	0.074953	0.0085479	NA	NA	NA	NA
2007	468	485	103	15.786	4	2	3	10	J	8	1053.6	9.4059	0.88469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07169	0.12505	0.053356	0.066963	0.12408	0.05712	NA	NA	NA	NA
2007	486	486	121	5.7277	18	2	3	10	J	8	1512.1	11.681	1.2649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.077481	0.075671	-0.0018099	0.064822	0.06731	0.0024873	NA	NA	NA	NA
2007	487	501	122	3.3528	1	2	3	10	J	8	1718.1	16.675	2.2237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.075671	0.11129	0.035619	0.06731	0.10484	0.037527	NA	NA	NA	NA
2007	502	526	137	10.338	15	2	3	10	J	8	1496.9	14.489	1.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.063364	0.12635	0.062984	0.048921	0.11514	0.066216	12.047	17.311	5.2637	13.772
2007	527	549	162	4.191	25	2	3	10	J	8	1629.2	18.048	2.0407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037229	0.077336	0.040107	0.020734	0.05042	0.028683	2.5685	9.3878	6.8193	9.3878
2007	550	576	185	4.191	23	2	3	10	J	8	1771.9	24	3.3979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01942	0.055256	0.035836	0.0084772	0.061646	0.053169	2.9866	5.6746	2.688	5.6746
2007	577	577	212	4.3307	27	2	3	10	J	8	1452.8	22.691	2.5707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018406	NA	NA	0.0078149	0.044487	0.037428	1.0088	2.2794	1.2707	NA
2007	578	581	213	6.2865	1	2	3	10	J	8	1160.9	19.498	1.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.044487	0.11732	0.072833	2.2794	13.265	10.986	11.815
2007	582	605	217	5.0303	4	2	3	10	J	8	1463.3	21.478	1.7544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12932	NA	0.077073	0.11967	0.041907	13.265	13.527	0.26153	12.526
2007	606	608	241	11.737	24	2	3	10	J	8	1590.6	24.653	2.9426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041881	0.040433	-0.0014479	0.018741	0.10578	0.087041	3.1573	11.655	8.4978	11.655
2007	609	627	244	3.2131	3	2	3	10	J	8	1444.5	20.293	1.8042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03711	0.0575	0.02039	0.03451	0.10105	0.066543	11.655	13.05	1.3952	12.316
2007	628	699	263	25.698	19	2	3	10	J	8	1439.9	20.872	2.1329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.034062	0.14691	0.11285	0.023606	0.13463	0.11102	5.3856	17.007	11.622	15.862
2008	796	919	66	3.9116	13	2	3	10	J	8	1293.8	6.6159	0.90087	-3.0607	-2.204	-1.1602	-0.90272	-1.4272	-0.9296	2.158	0.77674	0.23058	-2.1479	-2.1329	-2.2052	-1.3624	-1.5675	-1.9137	0.78553	0.56539	0.29156	0.039021	0.050242	0.011221	0.025129	0.04389	0.01876	4.768	4.4277	-0.34024	1.6378
2008	920	923	190	4.8917	124	2	3	10	J	8	1635.4	16.145	2.0715	-4.502	-6.0406	-7.184	NA	NA	-6.1151	NA	NA	1.069	-5.0244	-6.3865	-7.7251	-2.5224	-0.21391	-4.2768	2.8184	2.9868	2.81	0.0020022	0.009031	0.0070288	0.0014803	0.04513	0.043649	1.4158	0.98172	-0.43404	0.22441
2008	924	929	194	5.588	4	2	3	10	J	8	988.13	18.034	0.89594	NA	NA	-6.9826	-0.52953	NA	-5.8752	NA	NA	1.1075	-2.7517	-0.24317	-5.5433	-1.1508	-3.699	-3.9607	0.43555	0.021784	1.5826	0.0045243	0.021757	0.017233	0.016751	0.092037	0.075286	0.76257	0.89582	0.13325	0.89582
2008	930	937	200	4.0513	6	2	3	10	J	8	1448.3	20.969	1.6333	-0.53139	NA	-6.2037	-0.52709	NA	-6.043	0.004301	NA	0.16067	-2.418	-4.9919	-5.202	-1.3081	-2.699	-5.2606	1.3171	4.1736	-0.20682	0.011871	0.021734	0.0098631	0.048939	0.075794	0.026856	0.81458	4.5214	3.7068	0.92833
2008	938	938	208	15.23	8	2	3	10	J	8	1339.2	22.415	2.1173	-0.55088	NA	-6.0822	NA	NA	NA	NA	NA	NA	-1.5293	-3.6012	-5.7544	NA	NA	NA	NA	NA	NA	0.015848	NA	NA	0.049268	0.058444	0.006789	4.3796	3.773	-0.60667	NA
2008	939	947	209	15.923	1	2	3	10	J	8	539.31	18.788	0.30375	NA	NA	NA	NA	-0.13141	-5.3886	NA	NA	NA	NA	NA	NA	-1.3514	-0.21144	-4.679	NA	NA	NA	NA	0.14351	NA	0.058444	0.15035	0.092389	3.773	12.742	8.9686	12.742
2008	948	958	218	18.999	9	2	3	10	J	8	1700	24.111	2.7992	NA	-0.28809	-5.4442	NA	NA	NA	NA	NA	NA	-2.1669	-0.32738	-6.6905	NA	NA	NA	NA	NA	NA	0.11086	NA	NA	0.085221	0.080708	-0.0026813	10.615	NA	NA	NA
2008	959	959	229	7.1247	11	2	3	10	J	8	1606.5	21.812	2.0384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.080708	NA	NA	NA	NA	NA	NA
2008	960	973	230	6.5648	1	2	3	10	J	8	1213.3	17.617	1.4475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11955	NA	NA	0.10779	NA	NA	11.768	NA	NA
2008	974	982	244	9.4996	14	2	3	10	J	8	1429.3	20.624	1.8925	NA	NA	NA	NA	NA	-2.4634	NA	NA	NA	NA	NA	NA	-1.8122	-1.5752	-3.2737	NA	NA	NA	0.071454	0.06883	-0.0026243	0.053425	0.099516	0.046091	5.7582	12.915	7.1568	9.7753
2008	983	1007	253	4.6101	9	2	3	10	J	8	1442.2	19.36	1.9486	NA	NA	-2.6429	NA	NA	-2.3264	NA	NA	0.31646	-2.5372	-2.4856	-3.532	-2.0073	-2.4284	-2.7947	0.30337	0.22774	0.45726	0.057319	0.054477	-0.0028415	0.056878	0.074094	0.017216	4.6038	7.9425	3.3388	1.1283
2008	1008	1008	278	3.4925	25	2	3	10	J	8	1408.9	17.957	1.9359	NA	NA	-3.2266	NA	NA	-3.3969	NA	NA	-0.17027	-4.3534	-4.4033	-3.6368	-3.818	-4.2941	-3.5298	0.53539	-0.12981	0.10707	0.021195	0.020017	-0.0011783	0.016337	0.015536	-0.00080096	4.1578	3.4204	-0.73741	NA
2008	1009	1017	279	16.205	1	2	3	10	J	8	1218.2	17.434	1.88	NA	NA	-3.3969	NA	NA	-2.5526	NA	NA	0.84423	-3.818	-4.2941	-3.5298	-2.7307	-1.0872	-2.7649	1.8942	2.7794	0.76483	0.020017	0.03151	0.011493	0.015536	0.12154	0.106	3.4204	11.015	7.5942	6.9214
2008	1018	1023	288	5.588	9	2	3	10	J	8	1195.1	14.029	1.1396	NA	NA	-3.4326	NA	NA	-2.0425	NA	NA	1.3901	-3.7738	-3.0031	-3.5755	-2.3261	-1.1137	-2.4364	2.267	2.0525	1.1392	0.016814	0.034243	0.017429	0.086651	0.10401	0.017363	7.6261	6.7112	-0.91492	5.4044
2008	1024	1072	294	7.5438	6	2	3	10	J	8	1201.7	10.639	1.131	NA	NA	-2.3771	NA	NA	-1.5404	NA	NA	0.83667	-2.7959	-1.2726	-2.6987	-1.1306	-0.54771	-1.6591	0.97905	0.53592	1.0687	0.026243	0.14776	0.12152	0.093662	0.12901	0.035349	5.7534	7.9526	2.1992	5.5327
2009	1197	1237	101	5.3086	71	2	3	10	J	8	1308	7.764	1.0598	NA	NA	-2.2409	NA	NA	-2.307	NA	NA	-0.066042	-2.8281	-2.2661	-2.2847	-1.9738	-2.165	-2.2681	0.00059233	-0.0061738	0.016654	NA	NA	NA	0.011524	0.039552	0.028028	4.6733	5.3336	0.66027	4.2173
2009	1238	1238	142	4.191	41	2	3	10	J	8	1645	16.917	2.0586	NA	NA	-3.497	NA	NA	NA	NA	NA	NA	-5.1077	-5.4386	-3.3135	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0036505	0.0090993	0.0054487	0.61726	1.6684	1.0511	NA
2009	1239	1269	143	6.985	1	2	3	10	J	8	424.95	12.27	0.39875	NA	NA	NA	NA	NA	-4.5233	NA	NA	NA	NA	NA	NA	-1.7498	-3.0249	-3.6477	NA	NA	NA	NA	NA	NA	0.0090993	0.09078	0.081681	1.6684	3.2075	1.5391	2.4181
2009	1270	1279	174	3.3528	31	2	3	10	J	8	1536.4	19.643	2.2173	NA	NA	-4.9529	NA	NA	-5.0738	NA	NA	-0.12085	-3.6273	-4.1606	-3.9676	-2.4907	-3.2812	-3.9488	1.1365	0.44914	0.018839	NA	NA	NA	0.011757	0.038073	0.026315	0.44777	2.8717	2.4239	2.3892
2009	1280	1296	184	18.581	10	2	3	10	J	8	1322.6	21.945	2.2435	NA	NA	-5.2587	NA	NA	-4.6807	NA	NA	0.57796	-3.3311	-4.6628	-4.1808	-4.4718	-1.0155	-3.8883	0.01578	3.6474	0.29248	NA	NA	NA	0.017048	0.14093	0.12388	1.8933	7.9151	6.0218	7.5816
2009	1297	1297	201	4.6123	17	2	3	10	J	8	1681.7	25.144	3.1153	NA	NA	-5.0411	NA	NA	NA	NA	NA	NA	-4.5659	-3.4414	-4.1983	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037407	0.037339	-6.76E-05	1.3522	1.6129	0.26071	NA
2009	1298	1304	202	3.7719	1	2	3	10	J	8	1599.1	26.066	3.6137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037339	0.098713	0.061374	1.6129	4.2992	2.6863	3.8208
2009	1305	1319	209	4.0535	7	2	3	10	J	8	1639.2	23.14	2.4586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054778	0.085315	0.030536	2.3816	4.3892	2.0076	2.5144
2009	1320	1330	224	3.6322	15	2	3	10	J	8	1582.9	24.227	3.1298	NA	NA	NA	NA	NA	-5.3659	NA	NA	NA	NA	NA	NA	-4.0289	-4.1439	-3.7655	NA	NA	NA	NA	NA	NA	0.024857	0.049344	0.024487	0.67696	5.0379	4.361	4.3912
2009	1331	1347	235	8.2412	11	2	3	10	J	8	1595.5	23.261	2.8486	NA	NA	-5.3659	NA	NA	-4.625	NA	NA	0.74091	-4.0289	-4.1439	-3.7655	-3.1498	-2.2208	-3.8223	1.7537	2.1543	0.12319	NA	NA	NA	0.019694	0.10413	0.084432	0.7747	4.4927	3.718	NA
2009	1348	1354	252	4.6101	17	2	3	10	J	8	1343.7	20.056	2.1387	NA	NA	-4.762	NA	NA	-4.5516	NA	NA	0.21033	-3.5996	-2.5283	-4.0012	-3.2348	-2.2888	-3.8251	0.36475	0.23953	0.17617	NA	NA	NA	0.031813	0.082613	0.0508	0.47521	7.0036	6.5284	7.0036
2009	1355	1355	259	6.2865	7	2	3	10	J	8	1380.3	18.234	1.8063	NA	NA	-4.8037	NA	NA	-4.6613	NA	NA	0.14239	-3.5922	-2.6235	-3.9834	-3.4266	-2.3481	-3.8676	0.16552	0.15373	0.11576	NA	NA	NA	0.052676	0.068549	0.015873	0.4659	0.54197	0.076068	NA
2009	1356	1388	260	3.6322	1	2	3	10	J	8	1162.6	16.329	1.2887	NA	NA	-4.6613	NA	NA	-3.7327	NA	NA	0.92857	-3.4266	-2.3481	-3.8676	-0.36863	-1.4006	-3.2862	2.7136	1.376	0.838	NA	NA	NA	0.068549	0.12182	0.053272	0.54197	4.8273	4.2853	1.9868
